mask01,mask02,mask03,mask04,mask05,mask06,mask07,mask08,mask09,mask10,mask11
0.014184449008741495,-0.004488146448899277,0.0039410086906486175,0.009375031686779556,-0.02435537357669204,0.014839433735226,-0.018017922096739247,-0.026493872112659522,0.007071283844089393,-0.012376397603855227,-0.010463425557829642
0.020978828521532655,-0.004098162315379961,0.013870720461314878,0.009287777411930875,0.004405463234036011,-0.0178001092912181,0.003931853732250801,-0.0023161995400443613,0.002340261266824406,0.0034787371068671913,0.03474299531297631
-0.011415072465324028,-0.05144045441090572,-0.00361382722842829,-0.012269744559537554,-0.0014620886571338199,-0.0133134858058445,-0.0013054597597410567,-0.0040625684582195065,-0.006420950920089652,0.005012899361458434,0.005417315194760519
-0.00923814217293406,0.006507702548126382,-0.0012953818474228385,-0.006211260595473389,-0.005856540258631027,-0.0094423650576156,-0.011764798410921484,-0.016899940307550265,-0.011751226439758011,-0.004987895543075549,-0.02627707593005324
-0.008206522206642641,0.003017165322457549,-0.036575934426375634,-0.006249990946634365,0.002691109222613397,-0.0182266936052281,-0.0066135626704394435,-0.0005926279988524019,-0.023781153641590835,-0.015037185948222787,-0.0029984442837283076
-0.011655143014884684,0.001289221342077873,-0.006731171567172511,0.0031447861588229653,0.004418376016798842,0.0067167115482629,0.010652426249885494,-0.02846977495741887,-0.009744287602276414,0.00508908890741,0.051127736921891875
0.011792587306457047,0.00600843263915829,-0.0013554985372099537,0.018808838354024582,-0.01759544417175618,-0.0094343064499788,-0.014492798914596872,-0.020756927260794256,0.017835183712019198,-0.005063321215577288,-0.0014305415820399237
0.01165550043593444,-0.031143304077635436,-0.021172670878352506,0.006153746864694831,-0.008955390727715229,0.0320964190798378,-0.01604280349661713,-0.02369081420449981,0.009668038955513936,-0.007633633361115111,-0.011461475549060962
0.002114811323158383,-0.03962985736411462,-0.02107585463162065,0.01834886119193002,-0.003011608387306741,-0.0122633377663621,-0.005435000051485672,0.0019156286960637647,0.018551760853592114,0.012820589951689554,-0.007246572107841742
0.009215912019042483,0.03668021143608269,0.024079273335132934,0.018017898883868844,0.0030207055695354867,-0.0244641945993471,0.024590283780490996,0.004461502640797699,-0.002350358831856525,0.005063321215577288,0.040876202901041214
-0.004566052324586067,0.023440976636711852,0.014937775883476778,0.00884958550443149,-0.021084043040552447,-0.0185340966586196,-0.01733333436182405,0.0038070402092011957,0.024145942637725293,-0.017632346022822598,-0.007012719625649089
-0.002293439782200646,-0.027657666737675446,-0.008994305887679799,-0.0029242681388106373,-0.0015385010228230467,0.0164890349112087,-0.006784375652264529,0.00884958859656182,0.005175328670644852,-0.00769226802484535,-0.02259890806611986
0.006896252714474915,-0.004000169220874539,0.008800900558598057,0.01173018883505561,0.015408252815573675,0.003435777981336,0.02732271316414825,-0.008145359046855205,0.013157908071440794,0.015503882011718817,0.024566816815967396
-0.004566052324586067,0.04417683168691133,-0.07033781313687726,-0.011594186834102627,0.03186637216791022,-0.0013721572148753,-0.015957622359965784,-0.013897697784590934,-0.010163632944538259,-0.007633633361115111,-0.02961940131341967
-0.002293439782200646,0.013247849687302748,0.06099673409478523,0.008797854021975748,-0.03382351890471447,0.0324447940640433,-0.03243240411888648,-0.00192176476085959,0.00570485909322338,-0.01025664385368863,-0.011627783464979946
-0.006896722702563141,-0.01434000434710725,-0.0038693884678874246,-0.008721126821294778,-0.004566066312897354,0.0372747020647727,0.00961499120330589,0.004493095827095672,-0.001134700619262241,0.03367861969743968,0.04117626795356588
-0.002314912039613093,-0.020539207830298722,0.006936616853040256,-0.011730018918508334,-0.03363921952508697,0.0121232830069475,-0.04050263891896433,-0.0019171326779300335,-0.0039752320973494015,0.007519181027059618,-0.062146928061591056
-0.004640210820138213,0.015290566200589994,-0.0011019836063446142,-0.011869245391499028,-0.03164550115927223,0.0190123401255735,-0.03202347316313392,0.012163914674404364,0.00399109763677874,-0.01492537935676197,-0.02560227555692518
-0.011655143014884684,-0.004733130165865074,-0.0024829163111191876,0.00300243215187157,0.006535694248378299,-0.0496780623519126,0.015037762090780893,0.01834282491782946,-0.0011355323783106552,-0.002525183057361602,0.021638327172281313
-0.004716998758985902,-0.0025940493133823628,0.006002678486017654,-0.0029934445377465257,0.003246907345008543,0.0027577326360026,-0.03407414936974096,0.006211162641281298,0.015917906289579786,0.012657793889528257,-0.02269280832066345
-0.016587649167998375,0.02644133052198394,0.001935907995254782,-0.009009210439774429,-0.01618129957016612,-0.0074140604879027,-0.007668752347488983,-0.009876461438630524,0.002798023071614253,0.012500247202754222,0.0030960177607908257
0.014457700449723276,0.0206925988636375,-0.0013802632907712331,0.01515153510383338,0.04111856597355246,0.0167651100306083,0.009273673561468687,-0.021197001117535974,0.003348384994447118,-0.004938301849189974,0.04320996480555239
0.0023753971211513125,0.03723626116640566,0.008568352878906893,-0.005969966742425892,-0.06793047245562056,-0.0172340105443442,-0.02297084681049255,-0.029299408842253905,0.012235782505112258,-0.0099257857504782,-0.004438026743601831
-0.004739172612332476,0.0027921766602343467,-0.009865632090553134,-0.015015379732717382,-0.045084637539764216,-0.0130526237537473,-0.014106692511118069,0.009186287254304704,0.00329642850632883,-0.005012059285818049,-0.025259795762292536
0.014285887264127162,-0.0027844021176288702,0.03794591199127173,0.0030487320164822584,0.006034515981451216,0.0124186709920954,0.004769390254771189,-0.003901197543321522,-0.0010950228670689732,-0.007083645687341766,-0.038109973223841576
0.004694431806620214,-0.014359942755159394,0.04234674949224937,-0.012157773945730255,0.027170431909312454,0.008045506576322,-0.003164775380861462,-0.0032635077598601736,-0.010965057883695839,-0.0035780328478733914,-0.011093861759794432
0.009524002868438242,0.017806553773371148,-0.001592912661496304,-0.0024708941875376533,-0.015458926209825474,-0.0029986149344957,-0.03492057340941346,0.006548673430517793,0.011640722415918292,-0.013715628568918614,-0.011217897942852106
0.002358626713579781,-0.009940396509045213,0.02553169460574156,-0.0061919557209618725,0.00628073779560534,-0.0043299756787278,-0.008223444295213933,0.01106055222202107,-0.010958610853319506,-0.005037813149377901,-0.014586386286222885
-0.0070589940246085225,0.025702880673951434,0.00025961510559047163,0.01557629233402591,-0.004160875146389076,0.0090971082634623,0.0016584411401625587,-0.018018173107251734,-0.005540507022549601,-0.0025317454660244154,0.026315399739001988
0.007109177667281585,-0.003523841353368251,0.0020739529523030598,-0.009202417865879498,-0.0501392740979969,-6.932272539661444e-05,-0.033443875847949944,-0.0072083108530648365,0.008913626233292282,0.012690006614473948,-0.03846114030434511
-0.011764911365163333,-0.0318271100904608,0.006468396235910889,-0.01238355399546065,0.0010997822264127155,0.0036304745607298,0.006509260281422513,-0.009901058885488756,-0.003312722595919637,0.007519181027059618,0.04999981512644158
-0.0023808511593648163,-0.01258142127108286,-0.013110527636089997,-0.009404619600107078,0.020871174876754717,-0.0251230324330923,0.027910135112783063,0.001333310203521565,0.004431941671172224,0.004974904103960176,0.03015873443307404
0.01909310304252143,0.0032885007340643924,-0.00886970934529907,0.015822659360593683,0.017934158246319276,0.0038395907453672,0.016556377975517345,-0.0006656214362998902,0.005612137091661973,-0.014851245691790527,0.001540853427298039
-0.004683758499186341,-0.004506398659966493,-0.0005208515502586053,0.0062305349172877555,-0.007751940333306839,-0.0033647850291619,-0.022801363700477695,0.01598945048437983,-0.0005516148992517067,-0.00251249361938799,-0.0030767649337536396
0.004705799326778504,0.01193398027775694,-0.008340002224470844,-0.0061919557209618725,-0.009943330596256295,-0.0012286442803423,-0.015000213090383352,-0.0026231922596224866,-0.03035334214271268,0.02266982144925689,-0.016975440413923404
0.030444958819338064,-0.004880062286440778,-0.0023653911413308304,0.021807007088086472,-0.02761818423375395,-0.0036221963988045,-0.024365344194613447,0.004602299698565515,0.007968107405611269,0.019704471320194816,-0.010989060516810811
-0.0159092105992098,0.030649829344053803,-0.00895669784560349,-0.01829295980293766,0.025820679666943347,-0.0008103074456253,0.050988545968383425,0.000351555633678835,-0.004516755945138784,-0.00724642081365201,0.03968257256210772
-0.018475544324348392,-0.0043615361743369885,0.021796914033148207,0.0031057275830417286,-0.003595689439727212,-0.0114698218463829,-0.0016503264900838976,0.013089064341371692,-0.00453788901656027,-0.00243302335182094,-0.010686872029591177
