mask01,mask02,mask03,mask04,mask05,mask06,mask07,mask08,mask09,mask10,mask11
0.009008954507743194,0.012374193207533857,0.0,-0.02440762424217824,-0.0025838240596082196,0.008116807239215262,0.00013492213494559202,-0.008579173,0.004298061287204558,0.01762114799332859,-0.016697765273546272
0.02343746486937781,-0.0005750080671604874,-0.010203989835355864,0.015011074793636503,0.009302336396983968,0.003993355882023764,-0.008493900924276154,-0.009699804,0.009985851273270008,-0.008658009922492438,0.005660561971905009
-0.020719877927215857,-0.02143896686505753,0.020618569057044844,0.01971830451657719,-0.009216600478892722,-0.0032205365223684224,-0.0062552678661458305,-0.025881673,0.03531055565607355,-0.004366370900210748,0.005417315194760519
0.008908821077943996,0.0029407862065236046,0.01010121175201295,0.014502812229593376,-0.01162792049623007,-0.00807746891357497,0.022714975486415767,0.03355167,-0.0027284819734513244,0.008771853243861205,-0.007504786403848995
-0.009933866254965174,-0.0008799061551665321,-0.020000298394791005,-0.006126425941979541,-0.008206522206642641,-0.006514657980456029,0.0018732177481479706,0.010120654,-0.02735991179871322,-0.019565579793504373,0.002691109222613397
0.004459423040211963,0.013353194734267326,-0.010203989835355864,-0.021918091039990317,-0.007058596562222075,0.014754021109618431,0.013621871868913171,0.000759585,-0.0042191344573597744,0.006651885695853732,0.020793884587572364
-0.009988620287935124,0.009701545086509888,-0.020618569057044844,-0.009803665551901597,0.009478800441093727,0.003230941888722638,-0.026482289741713738,0.0082806,0.004237010976366307,0.008457591098363748,-0.024073985693387034
-0.005605546054940125,0.01018220444505058,0.0315788647105657,-0.021216402485086494,0.011736864125565072,0.0032206882877143794,0.05318710429875462,-0.014043831,0.0014065676044769937,-0.0022027921205688417,-0.022770393106665066
-0.007892041318688259,-0.016893739755092563,-0.010203989835355864,0.021676295494687414,0.009281216139516602,0.0064206218710956,-0.004626158448408302,-0.006111598,0.008427097659437166,-0.004414863403247482,-0.01165055890658706
-0.014772557855997515,0.003465543918244718,-0.010309284528522422,0.005657726864356949,0.016091963270318477,0.004924146114077432,0.010844333714054244,-0.002779133,-0.020891462728823695,0.022173251539543193,0.017681841698161893
0.0173011643575276,0.00043163164508408514,0.0,-0.024613372548722534,0.003213264626257706,0.00797418103264591,0.0028098251910526617,0.00414586,0.029872097111188545,0.03253780982740473,-0.007722182539869116
-0.007936495096292129,-0.00992498470060954,0.0,0.04758472576620876,0.0021773488465934854,0.0031647815916708844,-0.007131932387504203,0.000446372,0.015193195473844678,0.006302591884566056,-0.0019452066248922817
-0.017142884003258918,-0.001888865797381234,-0.010416672974052577,-0.03578814468873548,0.00678710793349846,0.011041158937791007,-0.00833751053573395,0.015076113,0.009523921577769157,-0.0020879642542209753,0.009746444189394188
0.019767187070698355,-0.023435094005731516,-0.010526322230345553,0.04710922354090408,-0.008988771114056937,-0.001560282832874904,0.011382762906577248,0.021718783,-0.014824846139325998,-0.0037005242409340333,-0.007722182539869116
0.0068416326006348616,0.01952585275049068,0.031914913352943275,0.009543248025807083,0.004535150991256565,0.006250295439996778,0.013812343203034372,-0.018811561,0.027359801237533343,0.004383506638000911,-0.027237249399871266
0.03171003233686376,0.01871365093401134,-0.020618569057044844,0.027684094113078705,0.006771675812297984,-0.013975299579418787,0.011101318627317891,0.000381444,0.022636441697680976,-0.004331059527081682,0.016000049029290864
-0.014270144084449599,-0.014781980244050974,0.010526322230345553,-0.005256327731656296,0.029148126833198784,0.0038228921810561367,-0.012725988486963491,-0.011595926,0.003906310838791782,-0.006276151956520093,-0.033464803197347126
0.03452145967858544,-0.019227787212852343,0.0416668937325575,0.03236498369435625,0.008714605492767591,-0.004724706287450364,-0.0022748607909240937,-0.018382199,-0.0038911109499132346,-0.01473663216916088,-0.036659557260219966
0.009687743306064922,-0.00282208334340206,-0.03000020538862236,-0.007038034933036341,-0.004319874586933503,0.0031647815916708844,-0.005953064555239473,-0.019681948,0.009114795446959034,-0.002216738466686241,0.03594047255670252
